,sel,mig,pibin,pifreq
0,0.006,0.0,0,5
1,0.006,0.002,0,1
2,0.006,0.003,0,1
3,0.006,0.004,0,1
4,0.006,0.007,0,2
5,0.006,0.008,0,1
6,0.006,0.009,0,1
7,0.012,0.0,0,1394
8,0.012,0.0,5,2
9,0.012,0.001,0,847
10,0.012,0.001,1,12
11,0.012,0.001,2,19
12,0.012,0.001,3,1
13,0.012,0.001,4,18
14,0.012,0.001,5,10
15,0.012,0.001,6,4
16,0.012,0.001,7,4
17,0.012,0.001,8,3
18,0.012,0.001,9,6
19,0.012,0.001,10,12
20,0.012,0.001,11,8
21,0.012,0.001,12,9
22,0.012,0.001,13,4
23,0.012,0.002,0,765
24,0.012,0.002,1,11
25,0.012,0.002,2,9
26,0.012,0.002,3,9
27,0.012,0.002,4,8
28,0.012,0.002,5,16
29,0.012,0.002,6,18
30,0.012,0.002,7,8
31,0.012,0.002,8,17
32,0.012,0.002,9,7
33,0.012,0.002,10,21
34,0.012,0.002,11,10
35,0.012,0.002,12,6
36,0.012,0.002,13,11
37,0.012,0.002,14,10
38,0.012,0.002,15,2
39,0.012,0.002,16,7
40,0.012,0.002,17,4
41,0.012,0.003,0,721
42,0.012,0.003,1,14
43,0.012,0.003,2,12
44,0.012,0.003,3,7
45,0.012,0.003,4,28
46,0.012,0.003,5,8
47,0.012,0.003,6,29
48,0.012,0.003,7,19
49,0.012,0.003,8,22
50,0.012,0.003,9,14
51,0.012,0.003,10,17
52,0.012,0.003,11,6
53,0.012,0.003,12,6
54,0.012,0.003,13,16
55,0.012,0.003,14,8
56,0.012,0.003,15,6
57,0.012,0.003,16,3
58,0.012,0.003,17,6
59,0.012,0.003,18,5
60,0.012,0.003,20,1
61,0.012,0.004,0,753
62,0.012,0.004,1,22
63,0.012,0.004,2,16
64,0.012,0.004,3,18
65,0.012,0.004,4,14
66,0.012,0.004,5,34
67,0.012,0.004,6,9
68,0.012,0.004,7,10
69,0.012,0.004,8,7
70,0.012,0.004,9,8
71,0.012,0.004,10,1
72,0.012,0.004,11,22
73,0.012,0.004,12,14
74,0.012,0.004,13,12
75,0.012,0.004,14,12
76,0.012,0.004,15,3
77,0.012,0.004,17,3
78,0.012,0.005,0,634
79,0.012,0.005,1,27
80,0.012,0.005,2,11
81,0.012,0.005,3,12
82,0.012,0.005,4,7
83,0.012,0.005,5,9
84,0.012,0.005,6,22
85,0.012,0.005,7,8
86,0.012,0.005,8,17
87,0.012,0.005,9,10
88,0.012,0.005,10,12
89,0.012,0.005,11,9
90,0.012,0.005,12,6
91,0.012,0.005,13,5
92,0.012,0.005,16,2
93,0.012,0.005,17,1
94,0.012,0.006,0,739
95,0.012,0.006,1,31
96,0.012,0.006,2,16
97,0.012,0.006,3,20
98,0.012,0.006,4,16
99,0.012,0.006,5,14
100,0.012,0.006,6,7
101,0.012,0.006,7,29
102,0.012,0.006,8,8
103,0.012,0.006,9,15
104,0.012,0.006,10,9
105,0.012,0.006,11,11
106,0.012,0.006,12,6
107,0.012,0.006,13,8
108,0.012,0.006,14,4
109,0.012,0.006,15,1
110,0.012,0.006,17,1
111,0.012,0.006,22,1
112,0.012,0.007,0,582
113,0.012,0.007,1,9
114,0.012,0.007,2,10
115,0.012,0.007,3,26
116,0.012,0.007,4,22
117,0.012,0.007,5,21
118,0.012,0.007,6,5
119,0.012,0.007,7,12
120,0.012,0.007,8,20
121,0.012,0.007,9,8
122,0.012,0.007,10,6
123,0.012,0.007,11,6
124,0.012,0.007,12,9
125,0.012,0.007,13,17
126,0.012,0.007,14,5
127,0.012,0.007,15,7
128,0.012,0.007,18,1
129,0.012,0.008,0,680
130,0.012,0.008,1,20
131,0.012,0.008,2,13
132,0.012,0.008,3,40
133,0.012,0.008,4,18
134,0.012,0.008,5,27
135,0.012,0.008,6,12
136,0.012,0.008,7,12
137,0.012,0.008,8,27
138,0.012,0.008,9,19
139,0.012,0.008,10,7
140,0.012,0.008,11,14
141,0.012,0.008,12,8
142,0.012,0.008,13,2
143,0.012,0.008,14,7
144,0.012,0.008,15,3
145,0.012,0.008,16,1
146,0.012,0.008,17,3
147,0.012,0.009,0,778
148,0.012,0.009,1,13
149,0.012,0.009,2,9
150,0.012,0.009,3,6
151,0.012,0.009,4,12
152,0.012,0.009,5,31
153,0.012,0.009,6,14
154,0.012,0.009,7,9
155,0.012,0.009,8,8
156,0.012,0.009,9,11
157,0.012,0.009,10,22
158,0.012,0.009,11,17
159,0.012,0.009,12,4
160,0.012,0.009,13,3
161,0.012,0.009,14,5
162,0.012,0.009,16,3
163,0.012,0.009,18,3
164,0.018,0.0,0,15421
165,0.018,0.0,1,67
166,0.018,0.0,2,13
167,0.018,0.0,3,27
168,0.018,0.0,4,31
169,0.018,0.0,6,45
170,0.018,0.0,14,9
171,0.018,0.001,0,25904
172,0.018,0.001,1,848
173,0.018,0.001,2,232
174,0.018,0.001,3,262
175,0.018,0.001,4,416
176,0.018,0.001,5,234
177,0.018,0.001,6,418
178,0.018,0.001,7,321
179,0.018,0.001,8,419
180,0.018,0.001,9,447
181,0.018,0.001,10,363
182,0.018,0.001,11,344
183,0.018,0.001,12,279
184,0.018,0.001,13,264
185,0.018,0.001,14,207
186,0.018,0.001,15,138
187,0.018,0.001,16,137
188,0.018,0.001,17,74
189,0.018,0.001,18,17
190,0.018,0.001,19,27
191,0.018,0.001,20,3
192,0.018,0.001,21,9
193,0.018,0.001,22,11
194,0.018,0.002,0,28990
195,0.018,0.002,1,812
196,0.018,0.002,2,533
197,0.018,0.002,3,505
198,0.018,0.002,4,243
199,0.018,0.002,5,519
200,0.018,0.002,6,619
201,0.018,0.002,7,684
202,0.018,0.002,8,522
203,0.018,0.002,9,528
204,0.018,0.002,10,435
205,0.018,0.002,11,451
206,0.018,0.002,12,458
207,0.018,0.002,13,183
208,0.018,0.002,14,260
209,0.018,0.002,15,227
210,0.018,0.002,16,268
211,0.018,0.002,17,10
212,0.018,0.002,18,86
213,0.018,0.002,19,49
214,0.018,0.002,21,27
215,0.018,0.002,24,16
216,0.018,0.003,0,29716
217,0.018,0.003,1,755
218,0.018,0.003,2,536
219,0.018,0.003,3,478
220,0.018,0.003,4,421
221,0.018,0.003,5,815
222,0.018,0.003,6,686
223,0.018,0.003,7,655
224,0.018,0.003,8,480
225,0.018,0.003,9,674
226,0.018,0.003,10,585
227,0.018,0.003,11,529
228,0.018,0.003,12,397
229,0.018,0.003,13,486
230,0.018,0.003,14,346
231,0.018,0.003,15,241
232,0.018,0.003,16,156
233,0.018,0.003,17,107
234,0.018,0.003,18,129
235,0.018,0.003,19,67
236,0.018,0.003,20,10
237,0.018,0.003,22,8
238,0.018,0.003,23,1
239,0.018,0.004,0,30499
240,0.018,0.004,1,661
241,0.018,0.004,2,521
242,0.018,0.004,3,384
243,0.018,0.004,4,609
244,0.018,0.004,5,515
245,0.018,0.004,6,697
246,0.018,0.004,7,674
247,0.018,0.004,8,624
248,0.018,0.004,9,514
249,0.018,0.004,10,483
250,0.018,0.004,11,498
251,0.018,0.004,12,281
252,0.018,0.004,13,456
253,0.018,0.004,14,296
254,0.018,0.004,15,299
255,0.018,0.004,16,222
256,0.018,0.004,17,165
257,0.018,0.004,18,126
258,0.018,0.004,19,88
259,0.018,0.004,20,10
260,0.018,0.004,21,46
261,0.018,0.004,23,39
262,0.018,0.004,24,42
263,0.018,0.004,26,2
264,0.018,0.005,0,31720
265,0.018,0.005,1,700
266,0.018,0.005,2,485
267,0.018,0.005,3,555
268,0.018,0.005,4,794
269,0.018,0.005,5,535
270,0.018,0.005,6,704
271,0.018,0.005,7,514
272,0.018,0.005,8,531
273,0.018,0.005,9,809
274,0.018,0.005,10,538
275,0.018,0.005,11,517
276,0.018,0.005,12,570
277,0.018,0.005,13,458
278,0.018,0.005,14,351
279,0.018,0.005,15,229
280,0.018,0.005,16,125
281,0.018,0.005,17,143
282,0.018,0.005,18,125
283,0.018,0.005,19,119
284,0.018,0.005,20,122
285,0.018,0.005,21,31
286,0.018,0.005,22,6
287,0.018,0.005,23,14
288,0.018,0.005,24,18
289,0.018,0.006,0,30005
290,0.018,0.006,1,889
291,0.018,0.006,2,676
292,0.018,0.006,3,596
293,0.018,0.006,4,911
294,0.018,0.006,5,734
295,0.018,0.006,6,499
296,0.018,0.006,7,715
297,0.018,0.006,8,666
298,0.018,0.006,9,495
299,0.018,0.006,10,734
300,0.018,0.006,11,554
301,0.018,0.006,12,434
302,0.018,0.006,13,544
303,0.018,0.006,14,301
304,0.018,0.006,15,347
305,0.018,0.006,16,106
306,0.018,0.006,17,124
307,0.018,0.006,18,98
308,0.018,0.006,19,32
309,0.018,0.006,20,14
310,0.018,0.006,21,60
311,0.018,0.006,22,12
312,0.018,0.007,0,31126
313,0.018,0.007,1,949
314,0.018,0.007,2,634
315,0.018,0.007,3,581
316,0.018,0.007,4,548
317,0.018,0.007,5,825
318,0.018,0.007,6,569
319,0.018,0.007,7,722
320,0.018,0.007,8,606
321,0.018,0.007,9,539
322,0.018,0.007,10,593
323,0.018,0.007,11,617
324,0.018,0.007,12,718
325,0.018,0.007,13,266
326,0.018,0.007,14,336
327,0.018,0.007,15,308
328,0.018,0.007,16,186
329,0.018,0.007,17,124
330,0.018,0.007,18,195
331,0.018,0.007,19,77
332,0.018,0.007,20,42
333,0.018,0.007,21,70
334,0.018,0.007,22,53
335,0.018,0.007,23,31
336,0.018,0.008,0,31399
337,0.018,0.008,1,801
338,0.018,0.008,2,789
339,0.018,0.008,3,651
340,0.018,0.008,4,514
341,0.018,0.008,5,763
342,0.018,0.008,6,470
343,0.018,0.008,7,663
344,0.018,0.008,8,635
345,0.018,0.008,9,633
346,0.018,0.008,10,623
347,0.018,0.008,11,955
348,0.018,0.008,12,555
349,0.018,0.008,13,344
350,0.018,0.008,14,373
351,0.018,0.008,15,277
352,0.018,0.008,16,201
353,0.018,0.008,17,209
354,0.018,0.008,18,127
355,0.018,0.008,19,65
356,0.018,0.008,20,119
357,0.018,0.008,22,22
358,0.018,0.008,23,32
359,0.018,0.008,25,40
360,0.018,0.009,0,29942
361,0.018,0.009,1,790
362,0.018,0.009,2,508
363,0.018,0.009,3,672
364,0.018,0.009,4,502
365,0.018,0.009,5,511
366,0.018,0.009,6,896
367,0.018,0.009,7,658
368,0.018,0.009,8,628
369,0.018,0.009,9,630
370,0.018,0.009,10,609
371,0.018,0.009,11,621
372,0.018,0.009,12,666
373,0.018,0.009,13,464
374,0.018,0.009,14,347
375,0.018,0.009,15,242
376,0.018,0.009,16,193
377,0.018,0.009,17,116
378,0.018,0.009,18,40
379,0.018,0.009,19,10
380,0.018,0.009,20,29
381,0.018,0.009,21,37
382,0.018,0.009,22,15
383,0.018,0.009,23,6
384,0.024,0.0,0,31269
385,0.024,0.0,1,267
386,0.024,0.0,3,19
387,0.024,0.0,5,50
388,0.024,0.0,6,26
389,0.024,0.0,7,145
390,0.024,0.0,9,10
391,0.024,0.0,10,41
392,0.024,0.0,13,54
393,0.024,0.0,14,53
394,0.024,0.001,0,79239
395,0.024,0.001,1,1535
396,0.024,0.001,2,1295
397,0.024,0.001,3,1204
398,0.024,0.001,4,1066
399,0.024,0.001,5,953
400,0.024,0.001,6,969
401,0.024,0.001,7,1137
402,0.024,0.001,8,961
403,0.024,0.001,9,1551
404,0.024,0.001,10,958
405,0.024,0.001,11,780
406,0.024,0.001,12,930
407,0.024,0.001,13,1311
408,0.024,0.001,14,1235
409,0.024,0.001,15,695
410,0.024,0.001,16,872
411,0.024,0.001,17,391
412,0.024,0.001,18,261
413,0.024,0.001,19,171
414,0.024,0.001,20,183
415,0.024,0.001,21,204
416,0.024,0.001,22,55
417,0.024,0.001,23,131
418,0.024,0.001,24,71
419,0.024,0.001,25,15
420,0.024,0.002,0,81620
421,0.024,0.002,1,2078
422,0.024,0.002,2,1022
423,0.024,0.002,3,1140
424,0.024,0.002,4,1202
425,0.024,0.002,5,1023
426,0.024,0.002,6,951
427,0.024,0.002,7,1502
428,0.024,0.002,8,2066
429,0.024,0.002,9,1503
430,0.024,0.002,10,1833
431,0.024,0.002,11,1246
432,0.024,0.002,12,1440
433,0.024,0.002,13,1527
434,0.024,0.002,14,960
435,0.024,0.002,15,694
436,0.024,0.002,16,886
437,0.024,0.002,17,714
438,0.024,0.002,18,639
439,0.024,0.002,19,381
440,0.024,0.002,20,70
441,0.024,0.002,21,166
442,0.024,0.002,22,167
443,0.024,0.002,23,81
444,0.024,0.002,24,92
445,0.024,0.002,25,5
446,0.024,0.002,27,16
447,0.024,0.003,0,83810
448,0.024,0.003,1,1944
449,0.024,0.003,2,1077
450,0.024,0.003,3,1302
451,0.024,0.003,4,829
452,0.024,0.003,5,1453
453,0.024,0.003,6,1654
454,0.024,0.003,7,1119
455,0.024,0.003,8,1227
456,0.024,0.003,9,1333
457,0.024,0.003,10,1428
458,0.024,0.003,11,1270
459,0.024,0.003,12,1719
460,0.024,0.003,13,893
461,0.024,0.003,14,1173
462,0.024,0.003,15,890
463,0.024,0.003,16,537
464,0.024,0.003,17,532
465,0.024,0.003,18,371
466,0.024,0.003,19,204
467,0.024,0.003,20,257
468,0.024,0.003,21,173
469,0.024,0.003,22,26
470,0.024,0.003,23,171
471,0.024,0.003,24,101
472,0.024,0.003,26,12
473,0.024,0.004,0,83952
474,0.024,0.004,1,1801
475,0.024,0.004,2,1672
476,0.024,0.004,3,1358
477,0.024,0.004,4,985
478,0.024,0.004,5,1266
479,0.024,0.004,6,1315
480,0.024,0.004,7,1331
481,0.024,0.004,8,2113
482,0.024,0.004,9,1695
483,0.024,0.004,10,1461
484,0.024,0.004,11,1345
485,0.024,0.004,12,1516
486,0.024,0.004,13,1508
487,0.024,0.004,14,1239
488,0.024,0.004,15,1335
489,0.024,0.004,16,983
490,0.024,0.004,17,650
491,0.024,0.004,18,622
492,0.024,0.004,19,396
493,0.024,0.004,20,267
494,0.024,0.004,21,141
495,0.024,0.004,22,24
496,0.024,0.004,23,40
497,0.024,0.004,26,13
498,0.024,0.005,0,84053
499,0.024,0.005,1,1875
500,0.024,0.005,2,1127
501,0.024,0.005,3,1915
502,0.024,0.005,4,1170
503,0.024,0.005,5,1328
504,0.024,0.005,6,1278
505,0.024,0.005,7,1354
506,0.024,0.005,8,1849
507,0.024,0.005,9,1331
508,0.024,0.005,10,1880
509,0.024,0.005,11,1329
510,0.024,0.005,12,1503
511,0.024,0.005,13,1195
512,0.024,0.005,14,1211
513,0.024,0.005,15,660
514,0.024,0.005,16,933
515,0.024,0.005,17,768
516,0.024,0.005,18,619
517,0.024,0.005,19,650
518,0.024,0.005,20,280
519,0.024,0.005,21,412
520,0.024,0.005,22,198
521,0.024,0.005,23,101
522,0.024,0.005,24,81
523,0.024,0.005,26,50
524,0.024,0.006,0,84857
525,0.024,0.006,1,2334
526,0.024,0.006,2,1658
527,0.024,0.006,3,1210
528,0.024,0.006,4,928
529,0.024,0.006,5,1237
530,0.024,0.006,6,1396
531,0.024,0.006,7,1843
532,0.024,0.006,8,1374
533,0.024,0.006,9,1571
534,0.024,0.006,10,1493
535,0.024,0.006,11,1363
536,0.024,0.006,12,1644
537,0.024,0.006,13,1089
538,0.024,0.006,14,1135
539,0.024,0.006,15,1146
540,0.024,0.006,16,1080
541,0.024,0.006,17,686
542,0.024,0.006,18,681
543,0.024,0.006,19,313
544,0.024,0.006,20,248
545,0.024,0.006,21,176
546,0.024,0.006,22,120
547,0.024,0.006,23,190
548,0.024,0.006,24,90
549,0.024,0.006,26,2
550,0.024,0.007,0,82974
551,0.024,0.007,1,1971
552,0.024,0.007,2,1308
553,0.024,0.007,3,1238
554,0.024,0.007,4,1682
555,0.024,0.007,5,1490
556,0.024,0.007,6,1858
557,0.024,0.007,7,1455
558,0.024,0.007,8,1585
559,0.024,0.007,9,1758
560,0.024,0.007,10,1190
561,0.024,0.007,11,1858
562,0.024,0.007,12,1167
563,0.024,0.007,13,1480
564,0.024,0.007,14,948
565,0.024,0.007,15,1264
566,0.024,0.007,16,817
567,0.024,0.007,17,560
568,0.024,0.007,18,650
569,0.024,0.007,19,626
570,0.024,0.007,20,409
571,0.024,0.007,21,148
572,0.024,0.007,22,183
573,0.024,0.007,23,171
574,0.024,0.007,24,14
575,0.024,0.008,0,84475
576,0.024,0.008,1,1474
577,0.024,0.008,2,1201
578,0.024,0.008,3,1205
579,0.024,0.008,4,1303
580,0.024,0.008,5,1135
581,0.024,0.008,6,1079
582,0.024,0.008,7,1745
583,0.024,0.008,8,1331
584,0.024,0.008,9,1529
585,0.024,0.008,10,1465
586,0.024,0.008,11,1328
587,0.024,0.008,12,1527
588,0.024,0.008,13,1041
589,0.024,0.008,14,1077
590,0.024,0.008,15,1117
591,0.024,0.008,16,1742
592,0.024,0.008,17,1082
593,0.024,0.008,18,506
594,0.024,0.008,19,280
595,0.024,0.008,20,298
596,0.024,0.008,21,201
597,0.024,0.008,22,546
598,0.024,0.008,23,24
599,0.024,0.008,24,97
600,0.024,0.008,27,77
601,0.024,0.009,0,82230
602,0.024,0.009,1,2119
603,0.024,0.009,2,1555
604,0.024,0.009,3,1240
605,0.024,0.009,4,1446
606,0.024,0.009,5,1262
607,0.024,0.009,6,1511
608,0.024,0.009,7,1865
609,0.024,0.009,8,2019
610,0.024,0.009,9,1981
611,0.024,0.009,10,2135
612,0.024,0.009,11,1453
613,0.024,0.009,12,1494
614,0.024,0.009,13,1016
615,0.024,0.009,14,1423
616,0.024,0.009,15,1247
617,0.024,0.009,16,1019
618,0.024,0.009,17,740
619,0.024,0.009,18,571
620,0.024,0.009,19,743
621,0.024,0.009,20,386
622,0.024,0.009,21,383
623,0.024,0.009,22,158
624,0.024,0.009,23,83
625,0.024,0.009,24,164
626,0.024,0.009,25,16
627,0.024,0.009,26,16
628,0.03,0.0,0,37045
629,0.03,0.0,1,346
630,0.03,0.0,3,96
631,0.03,0.0,4,17
632,0.03,0.0,5,32
633,0.03,0.0,6,70
634,0.03,0.0,8,17
635,0.03,0.0,9,94
636,0.03,0.0,10,94
637,0.03,0.0,11,19
638,0.03,0.0,14,17
639,0.03,0.0,19,96
640,0.03,0.001,0,110169
641,0.03,0.001,1,2062
642,0.03,0.001,2,1197
643,0.03,0.001,3,1265
644,0.03,0.001,4,1321
645,0.03,0.001,5,1435
646,0.03,0.001,6,1143
647,0.03,0.001,7,1703
648,0.03,0.001,8,1915
649,0.03,0.001,9,1275
650,0.03,0.001,10,1647
651,0.03,0.001,11,1403
652,0.03,0.001,12,1033
653,0.03,0.001,13,1181
654,0.03,0.001,14,1084
655,0.03,0.001,15,1049
656,0.03,0.001,16,1227
657,0.03,0.001,17,644
658,0.03,0.001,18,852
659,0.03,0.001,19,886
660,0.03,0.001,20,558
661,0.03,0.001,21,305
662,0.03,0.001,22,399
663,0.03,0.001,23,163
664,0.03,0.001,24,112
665,0.03,0.001,25,170
666,0.03,0.001,26,63
667,0.03,0.001,28,36
668,0.03,0.002,0,110268
669,0.03,0.002,1,2208
670,0.03,0.002,2,1221
671,0.03,0.002,3,1218
672,0.03,0.002,4,1470
673,0.03,0.002,5,1467
674,0.03,0.002,6,1717
675,0.03,0.002,7,1583
676,0.03,0.002,8,1239
677,0.03,0.002,9,1738
678,0.03,0.002,10,2033
679,0.03,0.002,11,1890
680,0.03,0.002,12,1604
681,0.03,0.002,13,1250
682,0.03,0.002,14,1521
683,0.03,0.002,15,1358
684,0.03,0.002,16,1269
685,0.03,0.002,17,1289
686,0.03,0.002,18,844
687,0.03,0.002,19,466
688,0.03,0.002,20,641
689,0.03,0.002,21,636
690,0.03,0.002,22,399
691,0.03,0.002,23,281
692,0.03,0.002,24,200
693,0.03,0.002,25,59
694,0.03,0.002,27,133
695,0.03,0.003,0,108728
696,0.03,0.003,1,2587
697,0.03,0.003,2,1589
698,0.03,0.003,3,1804
699,0.03,0.003,4,1296
700,0.03,0.003,5,1628
701,0.03,0.003,6,1578
702,0.03,0.003,7,1864
703,0.03,0.003,8,1182
704,0.03,0.003,9,1322
705,0.03,0.003,10,2444
706,0.03,0.003,11,1542
707,0.03,0.003,12,1712
708,0.03,0.003,13,1436
709,0.03,0.003,14,1380
710,0.03,0.003,15,1415
711,0.03,0.003,16,1789
712,0.03,0.003,17,1088
713,0.03,0.003,18,937
714,0.03,0.003,19,861
715,0.03,0.003,20,729
716,0.03,0.003,21,474
717,0.03,0.003,22,410
718,0.03,0.003,23,340
719,0.03,0.003,24,28
720,0.03,0.003,25,273
721,0.03,0.003,26,42
722,0.03,0.003,28,75
723,0.03,0.003,31,122
724,0.03,0.004,0,109395
725,0.03,0.004,1,2348
726,0.03,0.004,2,1456
727,0.03,0.004,3,1631
728,0.03,0.004,4,1396
729,0.03,0.004,5,1323
730,0.03,0.004,6,1786
731,0.03,0.004,7,1694
732,0.03,0.004,8,1433
733,0.03,0.004,9,1465
734,0.03,0.004,10,1696
735,0.03,0.004,11,1818
736,0.03,0.004,12,1778
737,0.03,0.004,13,1989
738,0.03,0.004,14,1599
739,0.03,0.004,15,1490
740,0.03,0.004,16,1081
741,0.03,0.004,17,894
742,0.03,0.004,18,1423
743,0.03,0.004,19,1299
744,0.03,0.004,20,812
745,0.03,0.004,21,274
746,0.03,0.004,22,479
747,0.03,0.004,23,525
748,0.03,0.004,24,411
749,0.03,0.004,25,186
750,0.03,0.004,26,1
751,0.03,0.004,27,153
752,0.03,0.004,30,90
753,0.03,0.004,31,55
754,0.03,0.004,32,3
755,0.03,0.005,0,106556
756,0.03,0.005,1,2779
757,0.03,0.005,2,1508
